"initial_alias","converted_alias","name","description","namespace"
"GO:0019752","ENSMUSG00000032487","Ptgs2","prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]","GO"
"GO:0019752","ENSMUSG00000032527","Pccb","propionyl Coenzyme A carboxylase, beta polypeptide [Source:MGI Symbol;Acc:MGI:1914154]","GO"
"GO:0019752","ENSMUSG00000032540","Abhd5","abhydrolase domain containing 5 [Source:MGI Symbol;Acc:MGI:1914719]","GO"
"GO:0019752","ENSMUSG00000032604","Qars","glutaminyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1915851]","GO"
"GO:0019752","ENSMUSG00000032607","Amt","aminomethyltransferase [Source:MGI Symbol;Acc:MGI:3646700]","GO"
"GO:0019752","ENSMUSG00000032715","Trib3","tribbles pseudokinase 3 [Source:MGI Symbol;Acc:MGI:1345675]","GO"
"GO:0019752","ENSMUSG00000032807","Alox12b","arachidonate 12-lipoxygenase, 12R type [Source:MGI Symbol;Acc:MGI:1274782]","GO"
"GO:0019752","ENSMUSG00000032808","Cyp2c38","cytochrome P450, family 2, subfamily c, polypeptide 38 [Source:MGI Symbol;Acc:MGI:1306819]","GO"
"GO:0019752","ENSMUSG00000032883","Acsl3","acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]","GO"
"GO:0019752","ENSMUSG00000032942","Ucp3","uncoupling protein 3 (mitochondrial, proton carrier) [Source:MGI Symbol;Acc:MGI:1099787]","GO"
"GO:0019752","ENSMUSG00000033022","Cdo1","cysteine dioxygenase 1, cytosolic [Source:MGI Symbol;Acc:MGI:105925]","GO"
"GO:0019752","ENSMUSG00000033065","Pfkm","phosphofructokinase, muscle [Source:MGI Symbol;Acc:MGI:97548]","GO"
"GO:0019752","ENSMUSG00000033157","Abhd10","abhydrolase domain containing 10 [Source:MGI Symbol;Acc:MGI:2442422]","GO"
"GO:0019752","ENSMUSG00000033174","Mgll","monoglyceride lipase [Source:MGI Symbol;Acc:MGI:1346042]","GO"
"GO:0019752","ENSMUSG00000033307","Mif","macrophage migration inhibitory factor (glycosylation-inhibiting factor) [Source:MGI Symbol;Acc:MGI:96982]","GO"
"GO:0019752","ENSMUSG00000033308","Dpyd","dihydropyrimidine dehydrogenase [Source:MGI Symbol;Acc:MGI:2139667]","GO"
"GO:0019752","ENSMUSG00000033327","Tnxb","tenascin XB [Source:MGI Symbol;Acc:MGI:1932137]","GO"
"GO:0019752","ENSMUSG00000033427","Upb1","ureidopropionase, beta [Source:MGI Symbol;Acc:MGI:2143535]","GO"
"GO:0019752","ENSMUSG00000033533","Acsm1","acyl-CoA synthetase medium-chain family member 1 [Source:MGI Symbol;Acc:MGI:2152200]","GO"
"GO:0019752","ENSMUSG00000033540","Idua","iduronidase, alpha-L [Source:MGI Symbol;Acc:MGI:96418]","GO"
"GO:0019752","ENSMUSG00000033579","Fa2h","fatty acid 2-hydroxylase [Source:MGI Symbol;Acc:MGI:2443327]","GO"
"GO:0019752","ENSMUSG00000033629","Hacd3","3-hydroxyacyl-CoA dehydratase 3 [Source:MGI Symbol;Acc:MGI:1889341]","GO"
"GO:0019752","ENSMUSG00000033715","Akr1c14","aldo-keto reductase family 1, member C14 [Source:MGI Symbol;Acc:MGI:2145458]","GO"
"GO:0019752","ENSMUSG00000033792","Atp7a","ATPase, Cu++ transporting, alpha polypeptide [Source:MGI Symbol;Acc:MGI:99400]","GO"
"GO:0019752","ENSMUSG00000034160","Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]","GO"
"GO:0019752","ENSMUSG00000034165","Ccnd3","cyclin D3 [Source:MGI Symbol;Acc:MGI:88315]","GO"
"GO:0019752","ENSMUSG00000034171","Faah","fatty acid amide hydrolase [Source:MGI Symbol;Acc:MGI:109609]","GO"
"GO:0019752","ENSMUSG00000034371","Tkfc","triokinase, FMN cyclase [Source:MGI Symbol;Acc:MGI:2385084]","GO"
"GO:0019752","ENSMUSG00000034424","Gcsh","glycine cleavage system protein H (aminomethyl carrier) [Source:MGI Symbol;Acc:MGI:1915383]","GO"
"GO:0019752","ENSMUSG00000034450","Gulo","gulonolactone (L-) oxidase [Source:MGI Symbol;Acc:MGI:1353434]","GO"
"GO:0019752","ENSMUSG00000034456","Uroc1","urocanase domain containing 1 [Source:MGI Symbol;Acc:MGI:2385332]","GO"
"GO:0019752","ENSMUSG00000034579","Pla2g3","phospholipase A2, group III [Source:MGI Symbol;Acc:MGI:2444945]","GO"
"GO:0019752","ENSMUSG00000034593","Myo5a","myosin VA [Source:MGI Symbol;Acc:MGI:105976]","GO"
"GO:0019752","ENSMUSG00000034617","Mtrr","5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:MGI Symbol;Acc:MGI:1891037]","GO"
"GO:0019752","ENSMUSG00000034656","Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit [Source:MGI Symbol;Acc:MGI:109482]","GO"
"GO:0019752","ENSMUSG00000034744","Nagk","N-acetylglucosamine kinase [Source:MGI Symbol;Acc:MGI:1860418]","GO"
"GO:0019752","ENSMUSG00000034748","Sirt6","sirtuin 6 [Source:MGI Symbol;Acc:MGI:1354161]","GO"
"GO:0019752","ENSMUSG00000034853","Acot11","acyl-CoA thioesterase 11 [Source:MGI Symbol;Acc:MGI:1913736]","GO"
"GO:0019752","ENSMUSG00000034958","Atcay","ataxia, cerebellar, Cayman type [Source:MGI Symbol;Acc:MGI:2448730]","GO"
"GO:0019752","ENSMUSG00000034997","Htr2a","5-hydroxytryptamine (serotonin) receptor 2A [Source:MGI Symbol;Acc:MGI:109521]","GO"
"GO:0019752","ENSMUSG00000035011","Zbtb7a","zinc finger and BTB domain containing 7a [Source:MGI Symbol;Acc:MGI:1335091]","GO"
"GO:0019752","ENSMUSG00000035105","Egln3","egl-9 family hypoxia-inducible factor 3 [Source:MGI Symbol;Acc:MGI:1932288]","GO"
"GO:0019752","ENSMUSG00000035202","Lars2","leucyl-tRNA synthetase, mitochondrial [Source:MGI Symbol;Acc:MGI:2142973]","GO"
"GO:0019752","ENSMUSG00000035232","Pdk3","pyruvate dehydrogenase kinase, isoenzyme 3 [Source:MGI Symbol;Acc:MGI:2384308]","GO"
"GO:0019752","ENSMUSG00000035376","Hacd2","3-hydroxyacyl-CoA dehydratase 2 [Source:MGI Symbol;Acc:MGI:1918007]","GO"
"GO:0019752","ENSMUSG00000035637","Grhpr","glyoxylate reductase/hydroxypyruvate reductase [Source:MGI Symbol;Acc:MGI:1923488]","GO"
"GO:0019752","ENSMUSG00000035735","Dagla","diacylglycerol lipase, alpha [Source:MGI Symbol;Acc:MGI:2677061]","GO"
"GO:0019752","ENSMUSG00000035780","Ugt2a3","UDP glucuronosyltransferase 2 family, polypeptide A3 [Source:MGI Symbol;Acc:MGI:1919344]","GO"
"GO:0019752","ENSMUSG00000035799","Twist1","twist basic helix-loop-helix transcription factor 1 [Source:MGI Symbol;Acc:MGI:98872]","GO"
"GO:0019752","ENSMUSG00000035836","Ugt2b1","UDP glucuronosyltransferase 2 family, polypeptide B1 [Source:MGI Symbol;Acc:MGI:1919023]","GO"
"GO:0019752","ENSMUSG00000035936","Aldh5a1","aldhehyde dehydrogenase family 5, subfamily A1 [Source:MGI Symbol;Acc:MGI:2441982]","GO"
"GO:0019752","ENSMUSG00000036067","Slc2a6","solute carrier family 2 (facilitated glucose transporter), member 6 [Source:MGI Symbol;Acc:MGI:2443286]","GO"
"GO:0019752","ENSMUSG00000036091","Hyal3","hyaluronoglucosaminidase 3 [Source:MGI Symbol;Acc:MGI:1330288]","GO"
"GO:0019752","ENSMUSG00000036138","Acaa1a","acetyl-Coenzyme A acyltransferase 1A [Source:MGI Symbol;Acc:MGI:2148491]","GO"
"GO:0019752","ENSMUSG00000036257","Pnpla8","patatin-like phospholipase domain containing 8 [Source:MGI Symbol;Acc:MGI:1914702]","GO"
"GO:0019752","ENSMUSG00000036356","Csgalnact1","chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:2442354]","GO"
"GO:0019752","ENSMUSG00000036427","Gpi1","glucose phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797]","GO"
"GO:0019752","ENSMUSG00000036599","Chst12","carbohydrate sulfotransferase 12 [Source:MGI Symbol;Acc:MGI:1929064]","GO"
"GO:0019752","ENSMUSG00000036775","Decr2","2-4-dienoyl-Coenzyme A reductase 2, peroxisomal [Source:MGI Symbol;Acc:MGI:1347059]","GO"
"GO:0019752","ENSMUSG00000036820","Amdhd2","amidohydrolase domain containing 2 [Source:MGI Symbol;Acc:MGI:2443978]","GO"
"GO:0019752","ENSMUSG00000036880","Acaa2","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) [Source:MGI Symbol;Acc:MGI:1098623]","GO"
"GO:0019752","ENSMUSG00000036892","Prodh2","proline dehydrogenase (oxidase) 2 [Source:MGI Symbol;Acc:MGI:1929093]","GO"
"GO:0019752","ENSMUSG00000037012","Hk1","hexokinase 1 [Source:MGI Symbol;Acc:MGI:96103]","GO"
"GO:0019752","ENSMUSG00000037071","Scd1","stearoyl-Coenzyme A desaturase 1 [Source:MGI Symbol;Acc:MGI:98239]","GO"
"GO:0019752","ENSMUSG00000037225","Fgf2","fibroblast growth factor 2 [Source:MGI Symbol;Acc:MGI:95516]","GO"
"GO:0019752","ENSMUSG00000037254","Itih2","inter-alpha trypsin inhibitor, heavy chain 2 [Source:MGI Symbol;Acc:MGI:96619]","GO"
"GO:0019752","ENSMUSG00000037440","Vnn1","vanin 1 [Source:MGI Symbol;Acc:MGI:108395]","GO"
"GO:0019752","ENSMUSG00000037458","Azin1","antizyme inhibitor 1 [Source:MGI Symbol;Acc:MGI:1859169]","GO"
"GO:0019752","ENSMUSG00000037514","Pank2","pantothenate kinase 2 [Source:MGI Symbol;Acc:MGI:1921700]","GO"
"GO:0019752","ENSMUSG00000037542","Aldh8a1","aldehyde dehydrogenase 8 family, member A1 [Source:MGI Symbol;Acc:MGI:2653900]","GO"
"GO:0019752","ENSMUSG00000037580","Gch1","GTP cyclohydrolase 1 [Source:MGI Symbol;Acc:MGI:95675]","GO"
"GO:0019752","ENSMUSG00000037622","Wdtc1","WD and tetratricopeptide repeats 1 [Source:MGI Symbol;Acc:MGI:2685541]","GO"
"GO:0019752","ENSMUSG00000037686","Aspg","asparaginase [Source:MGI Symbol;Acc:MGI:2144822]","GO"
"GO:0019752","ENSMUSG00000037727","Avp","arginine vasopressin [Source:MGI Symbol;Acc:MGI:88121]","GO"
"GO:0019752","ENSMUSG00000037797","Adh4","alcohol dehydrogenase 4 (class II), pi polypeptide [Source:MGI Symbol;Acc:MGI:1349472]","GO"
"GO:0019752","ENSMUSG00000037798","Mat1a","methionine adenosyltransferase I, alpha [Source:MGI Symbol;Acc:MGI:88017]","GO"
"GO:0019752","ENSMUSG00000037845","Fdxacb1","ferredoxin-fold anticodon binding domain containing 1 [Source:MGI Symbol;Acc:MGI:3584513]","GO"
"GO:0019752","ENSMUSG00000037851","Iars","isoleucine-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2145219]","GO"
"GO:0019752","ENSMUSG00000038028","Tigar","Trp53 induced glycolysis regulatory phosphatase [Source:MGI Symbol;Acc:MGI:2442752]","GO"
"GO:0019752","ENSMUSG00000038205","Prkab2","protein kinase, AMP-activated, beta 2 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336185]","GO"
"GO:0019752","ENSMUSG00000038541","Srd5a2","steroid 5 alpha-reductase 2 [Source:MGI Symbol;Acc:MGI:2150380]","GO"
"GO:0019752","ENSMUSG00000038615","Nfe2l1","nuclear factor, erythroid derived 2,-like 1 [Source:MGI Symbol;Acc:MGI:99421]","GO"
"GO:0019752","ENSMUSG00000038633","Degs1","delta(4)-desaturase, sphingolipid 1 [Source:MGI Symbol;Acc:MGI:1097711]","GO"
"GO:0019752","ENSMUSG00000038641","Akr1d1","aldo-keto reductase family 1, member D1 [Source:MGI Symbol;Acc:MGI:2384785]","GO"
"GO:0019752","ENSMUSG00000038702","Dsel","dermatan sulfate epimerase-like [Source:MGI Symbol;Acc:MGI:2442948]","GO"
"GO:0019752","ENSMUSG00000038754","Elovl3","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3 [Source:MGI Symbol;Acc:MGI:1195976]","GO"
"GO:0019752","ENSMUSG00000038838","Vars2","valyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1916165]","GO"
"GO:0019752","ENSMUSG00000038871","Bpgm","2,3-bisphosphoglycerate mutase [Source:MGI Symbol;Acc:MGI:1098242]","GO"
"GO:0019752","ENSMUSG00000038894","Irs2","insulin receptor substrate 2 [Source:MGI Symbol;Acc:MGI:109334]","GO"
"GO:0019752","ENSMUSG00000038967","Pdk2","pyruvate dehydrogenase kinase, isoenzyme 2 [Source:MGI Symbol;Acc:MGI:1343087]","GO"
"GO:0019752","ENSMUSG00000039005","Tlr4","toll-like receptor 4 [Source:MGI Symbol;Acc:MGI:96824]","GO"
"GO:0019752","ENSMUSG00000039063","Echdc3","enoyl Coenzyme A hydratase domain containing 3 [Source:MGI Symbol;Acc:MGI:1915106]","GO"
"GO:0019752","ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]","GO"
"GO:0019752","ENSMUSG00000039275","Foxk2","forkhead box K2 [Source:MGI Symbol;Acc:MGI:1916087]","GO"
"GO:0019752","ENSMUSG00000039497","Dse","dermatan sulfate epimerase [Source:MGI Symbol;Acc:MGI:2443455]","GO"
"GO:0019752","ENSMUSG00000039519","Cyp7b1","cytochrome P450, family 7, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:104978]","GO"
"GO:0019752","ENSMUSG00000039529","Atp8b1","ATPase, class I, type 8B, member 1 [Source:MGI Symbol;Acc:MGI:1859665]","GO"
"GO:0019752","ENSMUSG00000039648","Kyat1","kynurenine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:1917516]","GO"
"GO:0019752","ENSMUSG00000039653","Baat","bile acid-Coenzyme A: amino acid N-acyltransferase [Source:MGI Symbol;Acc:MGI:106642]","GO"
"GO:0019752","ENSMUSG00000039720","Got1l1","glutamic-oxaloacetic transaminase 1-like 1 [Source:MGI Symbol;Acc:MGI:1923865]","GO"
"GO:0019752","ENSMUSG00000039783","Kmo","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) [Source:MGI Symbol;Acc:MGI:2138151]","GO"
"GO:0019752","ENSMUSG00000039942","Ptger4","prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311]","GO"
"GO:0019752","ENSMUSG00000039958","Etfbkmt","electron transfer flavoprotein beta subunit lysine methyltransferase [Source:MGI Symbol;Acc:MGI:2443575]","GO"
"GO:0019752","ENSMUSG00000040046","Tph1","tryptophan hydroxylase 1 [Source:MGI Symbol;Acc:MGI:98796]","GO"
"GO:0019752","ENSMUSG00000040213","Kyat3","kynurenine aminotransferase 3 [Source:MGI Symbol;Acc:MGI:2677849]","GO"
"GO:0019752","ENSMUSG00000040354","Mars","methionine-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1345633]","GO"
"GO:0019752","ENSMUSG00000040374","Pex2","peroxisomal biogenesis factor 2 [Source:MGI Symbol;Acc:MGI:107486]","GO"
"GO:0019752","ENSMUSG00000040564","Apoc1","apolipoprotein C-I [Source:MGI Symbol;Acc:MGI:88053]","GO"
"GO:0019752","ENSMUSG00000040583","Cyp2b13","cytochrome P450, family 2, subfamily b, polypeptide 13 [Source:MGI Symbol;Acc:MGI:88599]","GO"
"GO:0019752","ENSMUSG00000040618","Pck2","phosphoenolpyruvate carboxykinase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1860456]","GO"
"GO:0019752","ENSMUSG00000040650","Cyp2b23","cytochrome P450, family 2, subfamily b, polypeptide 23 [Source:MGI Symbol;Acc:MGI:3646735]","GO"
"GO:0019752","ENSMUSG00000040660","Cyp2b9","cytochrome P450, family 2, subfamily b, polypeptide 9 [Source:MGI Symbol;Acc:MGI:88600]","GO"
"GO:0019752","ENSMUSG00000040675","Mthfd1l","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like [Source:MGI Symbol;Acc:MGI:1924836]","GO"
"GO:0019752","ENSMUSG00000040703","Cyp2s1","cytochrome P450, family 2, subfamily s, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1921384]","GO"
"GO:0019752","ENSMUSG00000040706","Agmat","agmatine ureohydrolase (agmatinase) [Source:MGI Symbol;Acc:MGI:1923236]","GO"
"GO:0019752","ENSMUSG00000041193","Pla2g5","phospholipase A2, group V [Source:MGI Symbol;Acc:MGI:101899]","GO"
"GO:0019752","ENSMUSG00000041220","Elovl6","ELOVL family member 6, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:2156528]","GO"
"GO:0019752","ENSMUSG00000041237","Pklr","pyruvate kinase liver and red blood cell [Source:MGI Symbol;Acc:MGI:97604]","GO"
"GO:0019752","ENSMUSG00000041426","Hibch","3-hydroxyisobutyryl-Coenzyme A hydrolase [Source:MGI Symbol;Acc:MGI:1923792]","GO"
"GO:0019752","ENSMUSG00000041653","Pnpla3","patatin-like phospholipase domain containing 3 [Source:MGI Symbol;Acc:MGI:2151796]","GO"
"GO:0019752","ENSMUSG00000041798","Gck","glucokinase [Source:MGI Symbol;Acc:MGI:1270854]","GO"
"GO:0019752","ENSMUSG00000042010","Acacb","acetyl-Coenzyme A carboxylase beta [Source:MGI Symbol;Acc:MGI:2140940]","GO"
"GO:0019752","ENSMUSG00000042096","Dao","D-amino acid oxidase [Source:MGI Symbol;Acc:MGI:94859]","GO"
"GO:0019752","ENSMUSG00000042102","Dmgdh","dimethylglycine dehydrogenase precursor [Source:MGI Symbol;Acc:MGI:1921379]","GO"
"GO:0019752","ENSMUSG00000042118","Bhmt2","betaine-homocysteine methyltransferase 2 [Source:MGI Symbol;Acc:MGI:1891379]","GO"
"GO:0019752","ENSMUSG00000042248","Cyp2c37","cytochrome P450, family 2. subfamily c, polypeptide 37 [Source:MGI Symbol;Acc:MGI:1306806]","GO"
"GO:0019752","ENSMUSG00000042251","Pm20d1","peptidase M20 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442939]","GO"
"GO:0019752","ENSMUSG00000042505","Sdhaf3","succinate dehydrogenase complex assembly factor 3 [Source:MGI Symbol;Acc:MGI:1913288]","GO"
"GO:0019752","ENSMUSG00000042540","Acot5","acyl-CoA thioesterase 5 [Source:MGI Symbol;Acc:MGI:2384969]","GO"
"GO:0019752","ENSMUSG00000042684","Npl","N-acetylneuraminate pyruvate lyase [Source:MGI Symbol;Acc:MGI:1921341]","GO"
"GO:0019752","ENSMUSG00000043155","Hpdl","4-hydroxyphenylpyruvate dioxygenase-like [Source:MGI Symbol;Acc:MGI:2444646]","GO"
"GO:0019752","ENSMUSG00000043262","Uevld","UEV and lactate/malate dehyrogenase domains [Source:MGI Symbol;Acc:MGI:1860490]","GO"
"GO:0019752","ENSMUSG00000043487","Acot6","acyl-CoA thioesterase 6 [Source:MGI Symbol;Acc:MGI:1921287]","GO"
"GO:0019752","ENSMUSG00000043572","Pars2","prolyl-tRNA synthetase (mitochondrial)(putative) [Source:MGI Symbol;Acc:MGI:2386296]","GO"
"GO:0019752","ENSMUSG00000044005","Gls2","glutaminase 2 (liver, mitochondrial) [Source:MGI Symbol;Acc:MGI:2143539]","GO"
"GO:0019752","ENSMUSG00000044288","Cnr1","cannabinoid receptor 1 (brain) [Source:MGI Symbol;Acc:MGI:104615]","GO"
"GO:0019752","ENSMUSG00000044442","N6amt1","N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018]","GO"
"GO:0019752","ENSMUSG00000044788","Fads6","fatty acid desaturase domain family, member 6 [Source:MGI Symbol;Acc:MGI:3039592]","GO"
"GO:0019752","ENSMUSG00000044986","Tst","thiosulfate sulfurtransferase, mitochondrial [Source:MGI Symbol;Acc:MGI:98852]","GO"
"GO:0019752","ENSMUSG00000045038","Prkce","protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]","GO"
"GO:0019752","ENSMUSG00000045294","Insig1","insulin induced gene 1 [Source:MGI Symbol;Acc:MGI:1916289]","GO"
"GO:0019752","ENSMUSG00000046338","Gpat2","glycerol-3-phosphate acyltransferase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:2684962]","GO"
"GO:0019752","ENSMUSG00000046402","Rbp1","retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]","GO"
"GO:0019752","ENSMUSG00000046491","C1qtnf2","C1q and tumor necrosis factor related protein 2 [Source:MGI Symbol;Acc:MGI:1916433]","GO"
"GO:0019752","ENSMUSG00000046934","Csl","citrate synthase like [Source:MGI Symbol;Acc:MGI:1919082]","GO"
"GO:0019752","ENSMUSG00000046971","Pla2g4f","phospholipase A2, group IVF [Source:MGI Symbol;Acc:MGI:2685493]","GO"
"GO:0019752","ENSMUSG00000046994","Mars2","methionine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2444136]","GO"
"GO:0019752","ENSMUSG00000047026","Acsm4","acyl-CoA synthetase medium-chain family member 4 [Source:MGI Symbol;Acc:MGI:2681844]","GO"
"GO:0019752","ENSMUSG00000047126","Cltc","clathrin, heavy polypeptide (Hc) [Source:MGI Symbol;Acc:MGI:2388633]","GO"
"GO:0019752","ENSMUSG00000047250","Ptgs1","prostaglandin-endoperoxide synthase 1 [Source:MGI Symbol;Acc:MGI:97797]","GO"
"GO:0019752","ENSMUSG00000047443","Erfe","erythroferrone [Source:MGI Symbol;Acc:MGI:3606476]","GO"
"GO:0019752","ENSMUSG00000047638","Nr1h4","nuclear receptor subfamily 1, group H, member 4 [Source:MGI Symbol;Acc:MGI:1352464]","GO"
"GO:0019752","ENSMUSG00000047674","Pdha2","pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533]","GO"
"GO:0019752","ENSMUSG00000047866","Lonp2","lon peptidase 2, peroxisomal [Source:MGI Symbol;Acc:MGI:1914137]","GO"
"GO:0019752","ENSMUSG00000048029","Eno4","enolase 4 [Source:MGI Symbol;Acc:MGI:2441717]","GO"
"GO:0019752","ENSMUSG00000048087","Gm4737","predicted gene 4737 [Source:MGI Symbol;Acc:MGI:3643647]","GO"
"GO:0019752","ENSMUSG00000048217","Nags","N-acetylglutamate synthase [Source:MGI Symbol;Acc:MGI:2387600]","GO"
"GO:0019752","ENSMUSG00000048755","Mcat","malonyl CoA:ACP acyltransferase (mitochondrial) [Source:MGI Symbol;Acc:MGI:2388651]","GO"
"GO:0019752","ENSMUSG00000049090","Zadh2","zinc binding alcohol dehydrogenase, domain containing 2 [Source:MGI Symbol;Acc:MGI:2444835]","GO"
"GO:0019752","ENSMUSG00000049091","Sephs2","selenophosphate synthetase 2 [Source:MGI Symbol;Acc:MGI:108388]","GO"
"GO:0019752","ENSMUSG00000049537","Tecrl","trans-2,3-enoyl-CoA reductase-like [Source:MGI Symbol;Acc:MGI:2444966]","GO"
"GO:0019752","ENSMUSG00000049685","Cyp2g1","cytochrome P450, family 2, subfamily g, polypeptide 1 [Source:MGI Symbol;Acc:MGI:109612]","GO"
"GO:0019752","ENSMUSG00000049734","Trex1","three prime repair exonuclease 1 [Source:MGI Symbol;Acc:MGI:1328317]","GO"
"GO:0019752","ENSMUSG00000050002","Idnk","idnK gluconokinase homolog (E. coli) [Source:MGI Symbol;Acc:MGI:1922981]","GO"
"GO:0019752","ENSMUSG00000050195","Scd4","stearoyl-coenzyme A desaturase 4 [Source:MGI Symbol;Acc:MGI:2670997]","GO"
"GO:0019752","ENSMUSG00000050217","Lgsn","lengsin, lens protein with glutamine synthetase domain [Source:MGI Symbol;Acc:MGI:2672844]","GO"
"GO:0019752","ENSMUSG00000050697","Prkaa1","protein kinase, AMP-activated, alpha 1 catalytic subunit [Source:MGI Symbol;Acc:MGI:2145955]","GO"
"GO:0019752","ENSMUSG00000050737","Ptges","prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593]","GO"
"GO:0019752","ENSMUSG00000051136","Ghsr","growth hormone secretagogue receptor [Source:MGI Symbol;Acc:MGI:2441906]","GO"
"GO:0019752","ENSMUSG00000052102","Gnpda1","glucosamine-6-phosphate deaminase 1 [Source:MGI Symbol;Acc:MGI:1347054]","GO"
"GO:0019752","ENSMUSG00000052353","Cemip","cell migration inducing protein, hyaluronan binding [Source:MGI Symbol;Acc:MGI:2443629]","GO"
"GO:0019752","ENSMUSG00000052392","Acot4","acyl-CoA thioesterase 4 [Source:MGI Symbol;Acc:MGI:2159621]","GO"
"GO:0019752","ENSMUSG00000052738","Suclg1","succinate-CoA ligase, GDP-forming, alpha subunit [Source:MGI Symbol;Acc:MGI:1927234]","GO"
"GO:0019752","ENSMUSG00000052914","Cyp2j6","cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]","GO"
"GO:0019752","ENSMUSG00000052974","Cyp2f2","cytochrome P450, family 2, subfamily f, polypeptide 2 [Source:MGI Symbol;Acc:MGI:88608]","GO"
"GO:0019752","ENSMUSG00000053054","Adh6a","alcohol dehydrogenase 6A (class V) [Source:MGI Symbol;Acc:MGI:1916367]","GO"
"GO:0019752","ENSMUSG00000053279","Aldh1a1","aldehyde dehydrogenase family 1, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353450]","GO"
"GO:0019752","ENSMUSG00000053398","Phgdh","3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]","GO"
"GO:0019752","ENSMUSG00000053436","Mapk14","mitogen-activated protein kinase 14 [Source:MGI Symbol;Acc:MGI:1346865]","GO"
"GO:0019752","ENSMUSG00000053898","Ech1","enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]","GO"
"GO:0019752","ENSMUSG00000053916","Nanp","N-acetylneuraminic acid phosphatase [Source:MGI Symbol;Acc:MGI:1914561]","GO"
"GO:0019752","ENSMUSG00000054422","Fabp1","fatty acid binding protein 1, liver [Source:MGI Symbol;Acc:MGI:95479]","GO"
"GO:0019752","ENSMUSG00000054474","Thnsl2","threonine synthase-like 2 (bacterial) [Source:MGI Symbol;Acc:MGI:3041254]","GO"
"GO:0019752","ENSMUSG00000054545","Ugt1a6a","UDP glucuronosyltransferase 1 family, polypeptide A6A [Source:MGI Symbol;Acc:MGI:2137698]","GO"
"GO:0019752","ENSMUSG00000054757","Akr1c20","aldo-keto reductase family 1, member C20 [Source:MGI Symbol;Acc:MGI:2151104]","GO"
"GO:0019752","ENSMUSG00000054827","Cyp2c50","cytochrome P450, family 2, subfamily c, polypeptide 50 [Source:MGI Symbol;Acc:MGI:2147497]","GO"
"GO:0019752","ENSMUSG00000055170","Ifng","interferon gamma [Source:MGI Symbol;Acc:MGI:107656]","GO"
"GO:0019752","ENSMUSG00000055301","Adh7","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:MGI Symbol;Acc:MGI:87926]","GO"
"GO:0019752","ENSMUSG00000055782","Abcd2","ATP-binding cassette, sub-family D (ALD), member 2 [Source:MGI Symbol;Acc:MGI:1349467]","GO"
"GO:0019752","ENSMUSG00000055923","Aasdh","aminoadipate-semialdehyde dehydrogenase [Source:MGI Symbol;Acc:MGI:2442517]","GO"
"GO:0019752","ENSMUSG00000055980","Irs1","insulin receptor substrate 1 [Source:MGI Symbol;Acc:MGI:99454]","GO"
