"initial_alias","converted_alias","name","description","namespace"
"GO:0016491","ENSMUSG00000042647","Acad12","acyl-Coenzyme A dehydrogenase family, member 12 [Source:MGI Symbol;Acc:MGI:2443320]","GO"
"GO:0016491","ENSMUSG00000042650","Alkbh5","alkB homolog 5, RNA demethylase [Source:MGI Symbol;Acc:MGI:2144489]","GO"
"GO:0016491","ENSMUSG00000042808","Gpx2","glutathione peroxidase 2 [Source:MGI Symbol;Acc:MGI:106609]","GO"
"GO:0016491","ENSMUSG00000042831","Alkbh6","alkB homolog 6 [Source:MGI Symbol;Acc:MGI:2142037]","GO"
"GO:0016491","ENSMUSG00000043155","Hpdl","4-hydroxyphenylpyruvate dioxygenase-like [Source:MGI Symbol;Acc:MGI:2444646]","GO"
"GO:0016491","ENSMUSG00000043190","Rfesd","Rieske (Fe-S) domain containing [Source:MGI Symbol;Acc:MGI:2145198]","GO"
"GO:0016491","ENSMUSG00000043262","Uevld","UEV and lactate/malate dehyrogenase domains [Source:MGI Symbol;Acc:MGI:1860490]","GO"
"GO:0016491","ENSMUSG00000043319","Cox8c","cytochrome c oxidase subunit 8C [Source:MGI Symbol;Acc:MGI:1922733]","GO"
"GO:0016491","ENSMUSG00000044098","Rsbn1","rosbin, round spermatid basic protein 1 [Source:MGI Symbol;Acc:MGI:2444993]","GO"
"GO:0016491","ENSMUSG00000044339","Alkbh2","alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase [Source:MGI Symbol;Acc:MGI:2141032]","GO"
"GO:0016491","ENSMUSG00000044788","Fads6","fatty acid desaturase domain family, member 6 [Source:MGI Symbol;Acc:MGI:3039592]","GO"
"GO:0016491","ENSMUSG00000044894","Uqcrq","ubiquinol-cytochrome c reductase, complex III subunit VII [Source:MGI Symbol;Acc:MGI:107807]","GO"
"GO:0016491","ENSMUSG00000045410","Akr1e1","aldo-keto reductase family 1, member E1 [Source:MGI Symbol;Acc:MGI:1914758]","GO"
"GO:0016491","ENSMUSG00000046378","Asphd1","aspartate beta-hydroxylase domain containing 1 [Source:MGI Symbol;Acc:MGI:2685014]","GO"
"GO:0016491","ENSMUSG00000046598","Bdh1","3-hydroxybutyrate dehydrogenase, type 1 [Source:MGI Symbol;Acc:MGI:1919161]","GO"
"GO:0016491","ENSMUSG00000046791","Riox1","ribosomal oxygenase 1 [Source:MGI Symbol;Acc:MGI:1919202]","GO"
"GO:0016491","ENSMUSG00000046844","Vat1l","vesicle amine transport protein 1 like [Source:MGI Symbol;Acc:MGI:2142534]","GO"
"GO:0016491","ENSMUSG00000046949","Nqo2","N-ribosyldihydronicotinamide quinone reductase 2 [Source:MGI Symbol;Acc:MGI:104513]","GO"
"GO:0016491","ENSMUSG00000047146","Tet1","tet methylcytosine dioxygenase 1 [Source:MGI Symbol;Acc:MGI:1098693]","GO"
"GO:0016491","ENSMUSG00000047155","Cyp4x1","cytochrome P450, family 4, subfamily x, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1932403]","GO"
"GO:0016491","ENSMUSG00000047250","Ptgs1","prostaglandin-endoperoxide synthase 1 [Source:MGI Symbol;Acc:MGI:97797]","GO"
"GO:0016491","ENSMUSG00000047454","Gphn","gephyrin [Source:MGI Symbol;Acc:MGI:109602]","GO"
"GO:0016491","ENSMUSG00000047674","Pdha2","pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533]","GO"
"GO:0016491","ENSMUSG00000048065","Cyb5r2","cytochrome b5 reductase 2 [Source:MGI Symbol;Acc:MGI:2444415]","GO"
"GO:0016491","ENSMUSG00000048440","Cyp4f16","cytochrome P450, family 4, subfamily f, polypeptide 16 [Source:MGI Symbol;Acc:MGI:1917351]","GO"
"GO:0016491","ENSMUSG00000048495","Tyw5","tRNA-yW synthesizing protein 5 [Source:MGI Symbol;Acc:MGI:1915986]","GO"
"GO:0016491","ENSMUSG00000049090","Zadh2","zinc binding alcohol dehydrogenase, domain containing 2 [Source:MGI Symbol;Acc:MGI:2444835]","GO"
"GO:0016491","ENSMUSG00000049387","Cox7b2","cytochrome c oxidase subunit 7B2 [Source:MGI Symbol;Acc:MGI:1925424]","GO"
"GO:0016491","ENSMUSG00000049439","Cyp20a1","cytochrome P450, family 20, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1925201]","GO"
"GO:0016491","ENSMUSG00000049537","Tecrl","trans-2,3-enoyl-CoA reductase-like [Source:MGI Symbol;Acc:MGI:2444966]","GO"
"GO:0016491","ENSMUSG00000049685","Cyp2g1","cytochrome P450, family 2, subfamily g, polypeptide 1 [Source:MGI Symbol;Acc:MGI:109612]","GO"
"GO:0016491","ENSMUSG00000049858","Suox","sulfite oxidase [Source:MGI Symbol;Acc:MGI:2446117]","GO"
"GO:0016491","ENSMUSG00000050103","Agmo","alkylglycerol monooxygenase [Source:MGI Symbol;Acc:MGI:2442495]","GO"
"GO:0016491","ENSMUSG00000050114","Prdx6b","peroxiredoxin 6B [Source:MGI Symbol;Acc:MGI:1336888]","GO"
"GO:0016491","ENSMUSG00000050195","Scd4","stearoyl-coenzyme A desaturase 4 [Source:MGI Symbol;Acc:MGI:2670997]","GO"
"GO:0016491","ENSMUSG00000050370","Ch25h","cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]","GO"
"GO:0016491","ENSMUSG00000050445","Cyp8b1","cytochrome P450, family 8, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1338044]","GO"
"GO:0016491","ENSMUSG00000050627","Gpd1l","glycerol-3-phosphate dehydrogenase 1-like [Source:MGI Symbol;Acc:MGI:1289257]","GO"
"GO:0016491","ENSMUSG00000050989","Selenon","selenoprotein N [Source:MGI Symbol;Acc:MGI:2151208]","GO"
"GO:0016491","ENSMUSG00000051048","P4ha3","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III [Source:MGI Symbol;Acc:MGI:2444049]","GO"
"GO:0016491","ENSMUSG00000051081","Gm4847","predicted gene 4847 [Source:MGI Symbol;Acc:MGI:3643320]","GO"
"GO:0016491","ENSMUSG00000051236","Msrb3","methionine sulfoxide reductase B3 [Source:MGI Symbol;Acc:MGI:2443538]","GO"
"GO:0016491","ENSMUSG00000051335","Gfod1","glucose-fructose oxidoreductase domain containing 1 [Source:MGI Symbol;Acc:MGI:2145304]","GO"
"GO:0016491","ENSMUSG00000051391","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]","GO"
"GO:0016491","ENSMUSG00000051483","Cbr1","carbonyl reductase 1 [Source:MGI Symbol;Acc:MGI:88284]","GO"
"GO:0016491","ENSMUSG00000051586","Mical3","microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:MGI Symbol;Acc:MGI:2442733]","GO"
"GO:0016491","ENSMUSG00000052131","Akr1b7","aldo-keto reductase family 1, member B7 [Source:MGI Symbol;Acc:MGI:101918]","GO"
"GO:0016491","ENSMUSG00000052217","Hbb-bh1","hemoglobin Z, beta-like embryonic chain [Source:MGI Symbol;Acc:MGI:96024]","GO"
"GO:0016491","ENSMUSG00000052234","Epx","eosinophil peroxidase [Source:MGI Symbol;Acc:MGI:107569]","GO"
"GO:0016491","ENSMUSG00000052305","Hbb-bs","hemoglobin, beta adult s chain [Source:MGI Symbol;Acc:MGI:5474852]","GO"
"GO:0016491","ENSMUSG00000052520","Cyp2j5","cytochrome P450, family 2, subfamily j, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1270149]","GO"
"GO:0016491","ENSMUSG00000052914","Cyp2j6","cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]","GO"
"GO:0016491","ENSMUSG00000052974","Cyp2f2","cytochrome P450, family 2, subfamily f, polypeptide 2 [Source:MGI Symbol;Acc:MGI:88608]","GO"
"GO:0016491","ENSMUSG00000053054","Adh6a","alcohol dehydrogenase 6A (class V) [Source:MGI Symbol;Acc:MGI:1916367]","GO"
"GO:0016491","ENSMUSG00000053279","Aldh1a1","aldehyde dehydrogenase family 1, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353450]","GO"
"GO:0016491","ENSMUSG00000053398","Phgdh","3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]","GO"
"GO:0016491","ENSMUSG00000053470","Kdm3a","lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847]","GO"
"GO:0016491","ENSMUSG00000053644","Aldh7a1","aldehyde dehydrogenase family 7, member A1 [Source:MGI Symbol;Acc:MGI:108186]","GO"
"GO:0016491","ENSMUSG00000053773","Rdh8","retinol dehydrogenase 8 [Source:MGI Symbol;Acc:MGI:2685028]","GO"
"GO:0016491","ENSMUSG00000053914","Kdm4d","lysine (K)-specific demethylase 4D [Source:MGI Symbol;Acc:MGI:3606484]","GO"
"GO:0016491","ENSMUSG00000054052","Rdh19","retinol dehydrogenase 19 [Source:MGI Symbol;Acc:MGI:2678390]","GO"
"GO:0016491","ENSMUSG00000054417","Cyp3a44","cytochrome P450, family 3, subfamily a, polypeptide 44 [Source:MGI Symbol;Acc:MGI:2449818]","GO"
"GO:0016491","ENSMUSG00000054611","Kdm2a","lysine (K)-specific demethylase 2A [Source:MGI Symbol;Acc:MGI:1354736]","GO"
"GO:0016491","ENSMUSG00000054733","Msra","methionine sulfoxide reductase A [Source:MGI Symbol;Acc:MGI:106916]","GO"
"GO:0016491","ENSMUSG00000054757","Akr1c20","aldo-keto reductase family 1, member C20 [Source:MGI Symbol;Acc:MGI:2151104]","GO"
"GO:0016491","ENSMUSG00000054827","Cyp2c50","cytochrome P450, family 2, subfamily c, polypeptide 50 [Source:MGI Symbol;Acc:MGI:2147497]","GO"
"GO:0016491","ENSMUSG00000055301","Adh7","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:MGI Symbol;Acc:MGI:87926]","GO"
"GO:0016491","ENSMUSG00000055609","Hba-x","hemoglobin X, alpha-like embryonic chain in Hba complex [Source:MGI Symbol;Acc:MGI:96019]","GO"
"GO:0016491","ENSMUSG00000055789","E330017A01Rik","RIKEN cDNA E330017A01 gene [Source:MGI Symbol;Acc:MGI:3045360]","GO"
"GO:0016491","ENSMUSG00000055932","Fto","fat mass and obesity associated [Source:MGI Symbol;Acc:MGI:1347093]","GO"
"GO:0016491","ENSMUSG00000056035","Cyp3a11","cytochrome P450, family 3, subfamily a, polypeptide 11 [Source:MGI Symbol;Acc:MGI:88609]","GO"
"GO:0016491","ENSMUSG00000056148","Rdh9","retinol dehydrogenase 9 [Source:MGI Symbol;Acc:MGI:2143528]","GO"
"GO:0016491","ENSMUSG00000056436","Cyct","cytochrome c, testis [Source:MGI Symbol;Acc:MGI:88579]","GO"
"GO:0016491","ENSMUSG00000056666","Retsat","retinol saturase (all trans retinol 13,14 reductase) [Source:MGI Symbol;Acc:MGI:1914692]","GO"
"GO:0016491","ENSMUSG00000056673","Kdm5d","lysine (K)-specific demethylase 5D [Source:MGI Symbol;Acc:MGI:99780]","GO"
"GO:0016491","ENSMUSG00000056962","Jmjd6","jumonji domain containing 6 [Source:MGI Symbol;Acc:MGI:1858910]","GO"
"GO:0016491","ENSMUSG00000057069","Ero1lb","ERO1-like beta (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914725]","GO"
"GO:0016491","ENSMUSG00000057134","Ado","2-aminoethanethiol (cysteamine) dioxygenase [Source:MGI Symbol;Acc:MGI:2685083]","GO"
"GO:0016491","ENSMUSG00000057666","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","GO"
"GO:0016491","ENSMUSG00000058076","Sdhc","succinate dehydrogenase complex, subunit C, integral membrane protein [Source:MGI Symbol;Acc:MGI:1913302]","GO"
"GO:0016491","ENSMUSG00000058240","Cryzl1","crystallin, zeta (quinone reductase)-like 1 [Source:MGI Symbol;Acc:MGI:1913859]","GO"
"GO:0016491","ENSMUSG00000058454","Dhcr7","7-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1298378]","GO"
"GO:0016491","ENSMUSG00000058709","Egln2","egl-9 family hypoxia-inducible factor 2 [Source:MGI Symbol;Acc:MGI:1932287]","GO"
"GO:0016491","ENSMUSG00000058927","Gm10053","predicted gene 10053 [Source:MGI Symbol;Acc:MGI:3704493]","GO"
"GO:0016491","ENSMUSG00000059363","Fxn","frataxin [Source:MGI Symbol;Acc:MGI:1096879]","GO"
"GO:0016491","ENSMUSG00000059447","Hadhb","hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit [Source:MGI Symbol;Acc:MGI:2136381]","GO"
"GO:0016491","ENSMUSG00000059534","Uqcr10","ubiquinol-cytochrome c reductase, complex III subunit X [Source:MGI Symbol;Acc:MGI:1913402]","GO"
"GO:0016491","ENSMUSG00000059734","Ndufs8","NADH:ubiquinone oxidoreductase core subunit S8 [Source:MGI Symbol;Acc:MGI:2385079]","GO"
"GO:0016491","ENSMUSG00000060063","Alox5ap","arachidonate 5-lipoxygenase activating protein [Source:MGI Symbol;Acc:MGI:107505]","GO"
"GO:0016491","ENSMUSG00000060224","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:MGI Symbol;Acc:MGI:1921830]","GO"
"GO:0016491","ENSMUSG00000060376","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide [Source:MGI Symbol;Acc:MGI:107701]","GO"
"GO:0016491","ENSMUSG00000060407","Cyp2a12","cytochrome P450, family 2, subfamily a, polypeptide 12 [Source:MGI Symbol;Acc:MGI:105055]","GO"
"GO:0016491","ENSMUSG00000060613","Cyp2c70","cytochrome P450, family 2, subfamily c, polypeptide 70 [Source:MGI Symbol;Acc:MGI:2385878]","GO"
"GO:0016491","ENSMUSG00000060685","Fthl17c","ferritin, heavy polypeptide-like 17, member C [Source:MGI Symbol;Acc:MGI:3705221]","GO"
"GO:0016491","ENSMUSG00000060803","Gstp1","glutathione S-transferase, pi 1 [Source:MGI Symbol;Acc:MGI:95865]","GO"
"GO:0016491","ENSMUSG00000061099","Gapdhs","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:MGI Symbol;Acc:MGI:95653]","GO"
"GO:0016491","ENSMUSG00000061126","Cyp4f39","cytochrome P450, family 4, subfamily f, polypeptide 39 [Source:MGI Symbol;Acc:MGI:2445210]","GO"
"GO:0016491","ENSMUSG00000061292","Cyp3a59","cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]","GO"
"GO:0016491","ENSMUSG00000061474","Mrps36","mitochondrial ribosomal protein S36 [Source:MGI Symbol;Acc:MGI:1913378]","GO"
"GO:0016491","ENSMUSG00000061518","Cox5b","cytochrome c oxidase subunit 5B [Source:MGI Symbol;Acc:MGI:88475]","GO"
"GO:0016491","ENSMUSG00000061740","Cyp2d22","cytochrome P450, family 2, subfamily d, polypeptide 22 [Source:MGI Symbol;Acc:MGI:1929474]","GO"
"GO:0016491","ENSMUSG00000061758","Akr1b10","aldo-keto reductase family 1, member B10 (aldose reductase) [Source:MGI Symbol;Acc:MGI:1915111]","GO"
"GO:0016491","ENSMUSG00000061838","Suclg2","succinate-Coenzyme A ligase, GDP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306824]","GO"
"GO:0016491","ENSMUSG00000062070","Pgk1","phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]","GO"
"GO:0016491","ENSMUSG00000062410","Hsd3b3","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3 [Source:MGI Symbol;Acc:MGI:96235]","GO"
"GO:0016491","ENSMUSG00000062432","Cyp26c1","cytochrome P450, family 26, subfamily c, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2679699]","GO"
"GO:0016491","ENSMUSG00000062464","Cyp4f37","cytochrome P450, family 4, subfamily f, polypeptide 37 [Source:MGI Symbol;Acc:MGI:3780112]","GO"
"GO:0016491","ENSMUSG00000062624","Cyp2c67","cytochrome P450, family 2, subfamily c, polypeptide 67 [Source:MGI Symbol;Acc:MGI:3612288]","GO"
"GO:0016491","ENSMUSG00000062729","Ppox","protoporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104968]","GO"
"GO:0016491","ENSMUSG00000062867","Impdh2","inosine monophosphate dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:109367]","GO"
"GO:0016491","ENSMUSG00000062908","Acadm","acyl-Coenzyme A dehydrogenase, medium chain [Source:MGI Symbol;Acc:MGI:87867]","GO"
"GO:0016491","ENSMUSG00000063229","Ldha","lactate dehydrogenase A [Source:MGI Symbol;Acc:MGI:96759]","GO"
"GO:0016491","ENSMUSG00000063415","Cyp26b1","cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]","GO"
"GO:0016491","ENSMUSG00000063428","Ddo","D-aspartate oxidase [Source:MGI Symbol;Acc:MGI:1925528]","GO"
"GO:0016491","ENSMUSG00000063558","Aox1","aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]","GO"
"GO:0016491","ENSMUSG00000063694","Cycs","cytochrome c, somatic [Source:MGI Symbol;Acc:MGI:88578]","GO"
"GO:0016491","ENSMUSG00000063730","Hsd3b2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:MGI Symbol;Acc:MGI:96234]","GO"
"GO:0016491","ENSMUSG00000063856","Gpx1","glutathione peroxidase 1 [Source:MGI Symbol;Acc:MGI:104887]","GO"
"GO:0016491","ENSMUSG00000063882","Uqcrh","ubiquinol-cytochrome c reductase hinge protein [Source:MGI Symbol;Acc:MGI:1913826]","GO"
"GO:0016491","ENSMUSG00000063897","CAAA01118383.1","dehydrogenase/reductase (SDR family) X chromosome [Source:NCBI gene;Acc:236082]","GO"
"GO:0016491","ENSMUSG00000063929","Cyp4a32","cytochrome P450, family 4, subfamily a, polypeptide 32 [Source:MGI Symbol;Acc:MGI:3717148]","GO"
"GO:0016491","ENSMUSG00000064254","Ethe1","ethylmalonic encephalopathy 1 [Source:MGI Symbol;Acc:MGI:1913321]","GO"
"GO:0016491","ENSMUSG00000064294","Aox3","aldehyde oxidase 3 [Source:MGI Symbol;Acc:MGI:1918974]","GO"
"GO:0016491","ENSMUSG00000064341","mt-Nd1","mitochondrially encoded NADH dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:101787]","GO"
"GO:0016491","ENSMUSG00000064345","mt-Nd2","mitochondrially encoded NADH dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:102500]","GO"
"GO:0016491","ENSMUSG00000064351","mt-Co1","mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]","GO"
"GO:0016491","ENSMUSG00000064354","mt-Co2","mitochondrially encoded cytochrome c oxidase II [Source:MGI Symbol;Acc:MGI:102503]","GO"
"GO:0016491","ENSMUSG00000064356","mt-Atp8","mitochondrially encoded ATP synthase 8 [Source:MGI Symbol;Acc:MGI:99926]","GO"
"GO:0016491","ENSMUSG00000064358","mt-Co3","mitochondrially encoded cytochrome c oxidase III [Source:MGI Symbol;Acc:MGI:102502]","GO"
"GO:0016491","ENSMUSG00000064360","mt-Nd3","mitochondrially encoded NADH dehydrogenase 3 [Source:MGI Symbol;Acc:MGI:102499]","GO"
"GO:0016491","ENSMUSG00000064363","mt-Nd4","mitochondrially encoded NADH dehydrogenase 4 [Source:MGI Symbol;Acc:MGI:102498]","GO"
"GO:0016491","ENSMUSG00000064367","mt-Nd5","mitochondrially encoded NADH dehydrogenase 5 [Source:MGI Symbol;Acc:MGI:102496]","GO"
"GO:0016491","ENSMUSG00000064368","mt-Nd6","mitochondrially encoded NADH dehydrogenase 6 [Source:MGI Symbol;Acc:MGI:102495]","GO"
"GO:0016491","ENSMUSG00000064370","mt-Cytb","mitochondrially encoded cytochrome b [Source:MGI Symbol;Acc:MGI:102501]","GO"
"GO:0016491","ENSMUSG00000065947","mt-Nd4l","mitochondrially encoded NADH dehydrogenase 4L [Source:MGI Symbol;Acc:MGI:102497]","GO"
"GO:0016491","ENSMUSG00000066026","Dhrs3","dehydrogenase/reductase (SDR family) member 3 [Source:MGI Symbol;Acc:MGI:1315215]","GO"
"GO:0016491","ENSMUSG00000066071","Cyp4a12a","cytochrome P450, family 4, subfamily a, polypeptide 12a [Source:MGI Symbol;Acc:MGI:88612]","GO"
"GO:0016491","ENSMUSG00000066072","Cyp4a10","cytochrome P450, family 4, subfamily a, polypeptide 10 [Source:MGI Symbol;Acc:MGI:88611]","GO"
"GO:0016491","ENSMUSG00000066097","Cyp2j11","cytochrome P450, family 2, subfamily j, polypeptide 11 [Source:MGI Symbol;Acc:MGI:2140224]","GO"
"GO:0016491","ENSMUSG00000066441","Rdh11","retinol dehydrogenase 11 [Source:MGI Symbol;Acc:MGI:102581]","GO"
"GO:0016491","ENSMUSG00000066704","Cyp2b19","cytochrome P450, family 2, subfamily b, polypeptide 19 [Source:MGI Symbol;Acc:MGI:107303]","GO"
"GO:0016491","ENSMUSG00000066735","Vkorc1l1","vitamin K epoxide reductase complex, subunit 1-like 1 [Source:MGI Symbol;Acc:MGI:1916818]","GO"
"GO:0016491","ENSMUSG00000066839","Ecsit","ECSIT signalling integrator [Source:MGI Symbol;Acc:MGI:1349469]","GO"
"GO:0016491","ENSMUSG00000067225","Cyp2c54","cytochrome P450, family 2, subfamily c, polypeptide 54 [Source:MGI Symbol;Acc:MGI:3642960]","GO"
"GO:0016491","ENSMUSG00000067229","Cyp2c66","cytochrome P450, family 2, subfamily c, polypeptide 66 [Source:MGI Symbol;Acc:MGI:1917138]","GO"
"GO:0016491","ENSMUSG00000067231","Cyp2c65","cytochrome P450, family 2, subfamily c, polypeptide 65 [Source:MGI Symbol;Acc:MGI:1919553]","GO"
"GO:0016491","ENSMUSG00000068082","Grxcr1","glutaredoxin, cysteine rich 1 [Source:MGI Symbol;Acc:MGI:3577767]","GO"
"GO:0016491","ENSMUSG00000068083","Cyp2d40","cytochrome P450, family 2, subfamily d, polypeptide 40 [Source:MGI Symbol;Acc:MGI:1919004]","GO"
"GO:0016491","ENSMUSG00000068085","Cyp2d11","cytochrome P450, family 2, subfamily d, polypeptide 11 [Source:MGI Symbol;Acc:MGI:88603]","GO"
"GO:0016491","ENSMUSG00000068086","Cyp2d9","cytochrome P450, family 2, subfamily d, polypeptide 9 [Source:MGI Symbol;Acc:MGI:88606]","GO"
"GO:0016491","ENSMUSG00000068184","Ndufaf2","NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:1922847]","GO"
"GO:0016491","ENSMUSG00000068452","Duox2","dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280]","GO"
"GO:0016491","ENSMUSG00000068536","Doxl2","diamine oxidase-like protein 2 [Source:MGI Symbol;Acc:MGI:3618290]","GO"
"GO:0016491","ENSMUSG00000068874","Selenbp1","selenium binding protein 1 [Source:MGI Symbol;Acc:MGI:96825]","GO"
"GO:0016491","ENSMUSG00000069456","Rdh16","retinol dehydrogenase 16 [Source:MGI Symbol;Acc:MGI:1201375]","GO"
"GO:0016491","ENSMUSG00000069873","4930438A08Rik","RIKEN cDNA 4930438A08 gene [Source:MGI Symbol;Acc:MGI:1921238]","GO"
"GO:0016491","ENSMUSG00000069917","Hba-a2","hemoglobin alpha, adult chain 2 [Source:MGI Symbol;Acc:MGI:96016]","GO"
"GO:0016491","ENSMUSG00000069919","Hba-a1","hemoglobin alpha, adult chain 1 [Source:MGI Symbol;Acc:MGI:96015]","GO"
"GO:0016491","ENSMUSG00000070419","Cyp3a57","cytochrome P450, family 3, subfamily a, polypeptide 57 [Source:MGI Symbol;Acc:MGI:3646373]","GO"
"GO:0016491","ENSMUSG00000071019","Sdr16c6","short chain dehydrogenase/reductase family 16C, member 6 [Source:MGI Symbol;Acc:MGI:2685269]","GO"
"GO:0016491","ENSMUSG00000071551","Akr1c19","aldo-keto reductase family 1, member C19 [Source:MGI Symbol;Acc:MGI:2653678]","GO"
"GO:0016491","ENSMUSG00000071573","Rnls","renalase, FAD-dependent amine oxidase [Source:MGI Symbol;Acc:MGI:1915045]","GO"
"GO:0016491","ENSMUSG00000071815","Fthl17e","ferritin, heavy polypeptide-like 17, member E [Source:MGI Symbol;Acc:MGI:1933180]","GO"
"GO:0016491","ENSMUSG00000072249","Fthl17f","ferritin, heavy polypeptide-like 17, member F [Source:MGI Symbol;Acc:MGI:3642941]","GO"
"GO:0016491","ENSMUSG00000072919","Noxred1","NADP+ dependent oxidoreductase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918525]","GO"
"GO:0016491","ENSMUSG00000072941","Sod3","superoxide dismutase 3, extracellular [Source:MGI Symbol;Acc:MGI:103181]","GO"
"GO:0016491","ENSMUSG00000072946","Ptgr2","prostaglandin reductase 2 [Source:MGI Symbol;Acc:MGI:1916372]","GO"
"GO:0016491","ENSMUSG00000073063","Hbq1b","hemoglobin, theta 1B [Source:MGI Symbol;Acc:MGI:3613460]","GO"
"GO:0016491","ENSMUSG00000073422","H2-Ke6","H2-K region expressed gene 6 [Source:MGI Symbol;Acc:MGI:95911]","GO"
"GO:0016491","ENSMUSG00000073424","Cyp4f15","cytochrome P450, family 4, subfamily f, polypeptide 15 [Source:MGI Symbol;Acc:MGI:2146921]","GO"
"GO:0016491","ENSMUSG00000073481","Marc2","mitochondrial amidoxime reducing component 2 [Source:MGI Symbol;Acc:MGI:1914497]","GO"
"GO:0016491","ENSMUSG00000073609","D2hgdh","D-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol;Acc:MGI:2138209]","GO"
"GO:0016491","ENSMUSG00000073940","Hbb-bt","hemoglobin, beta adult t chain [Source:MGI Symbol;Acc:MGI:5474850]","GO"
"GO:0016491","ENSMUSG00000074141","Il4i1","interleukin 4 induced 1 [Source:MGI Symbol;Acc:MGI:109552]","GO"
"GO:0016491","ENSMUSG00000074183","Gsta1","glutathione S-transferase, alpha 1 (Ya) [Source:MGI Symbol;Acc:MGI:1095417]","GO"
"GO:0016491","ENSMUSG00000074206","Adh6b","alcohol dehydrogenase 6B (class V) [Source:MGI Symbol;Acc:MGI:2446626]","GO"
"GO:0016491","ENSMUSG00000074207","Adh1","alcohol dehydrogenase 1 (class I) [Source:MGI Symbol;Acc:MGI:87921]","GO"
"GO:0016491","ENSMUSG00000074218","Cox7a1","cytochrome c oxidase subunit 7A1 [Source:MGI Symbol;Acc:MGI:1316714]","GO"
"GO:0016491","ENSMUSG00000074254","Cyp2a4","cytochrome P450, family 2, subfamily a, polypeptide 4 [Source:MGI Symbol;Acc:MGI:88596]","GO"
"GO:0016491","ENSMUSG00000074604","Mgst2","microsomal glutathione S-transferase 2 [Source:MGI Symbol;Acc:MGI:2448481]","GO"
"GO:0016491","ENSMUSG00000074639","Rdh16f2","RDH16 family member 2 [Source:MGI Symbol;Acc:MGI:3583955]","GO"
"GO:0016491","ENSMUSG00000074882","Cyp2c68","cytochrome P450, family 2, subfamily c, polypeptide 68 [Source:MGI Symbol;Acc:MGI:3612287]","GO"
"GO:0016491","ENSMUSG00000075002","Gm813","predicted gene 813 [Source:MGI Symbol;Acc:MGI:2685659]","GO"
"GO:0016491","ENSMUSG00000075217","4833423E24Rik","RIKEN cDNA 4833423E24 gene [Source:MGI Symbol;Acc:MGI:2687041]","GO"
"GO:0016491","ENSMUSG00000075296","Aldh3b2","aldehyde dehydrogenase 3 family, member B2 [Source:MGI Symbol;Acc:MGI:2147613]","GO"
